organoid_id,region_id,time_idx,condition,burden,burden_norm,delta_burden,pathology_z,target_positive
control_pseudo_0,iPS,2,control,0.0,0.0,-0.6666507830517173,-0.6135219734254534,0
control_pseudo_0,iPir,0,control,0.000400307,0.0012242807862816681,0.0,-0.6083793538490013,0
control_pseudo_0,iPir,1,control,0.029860867,0.28413050601863743,0.28290622523235576,0.5799747463560591,1
control_pseudo_0,iPir,2,control,0.045019523,0.42969726199869346,0.14556675598005603,1.191431249939088,1
control_pseudo_0,iPnO,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iPnO,1,control,0.002342118,0.06365419737613186,0.06365419737613186,-0.34614105458896977,1
control_pseudo_0,iPnO,2,control,0.000557791,0.01515967103648491,-0.048494526339646946,-0.5498434268711291,0
control_pseudo_0,iPrL,0,control,0.0066497,0.07156060939899256,0.0,-0.31292998919950965,1
control_pseudo_0,iPrL,1,control,0.036376505,0.3914650082869152,0.31990439888792266,1.030835789654831,1
control_pseudo_0,iPrL,2,control,0.02356035,0.25354422058943327,-0.13792078769748195,0.4514963515452543,1
control_pseudo_0,iRSA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iRSA,1,control,0.00032453,0.02783448034288271,0.02783448034288271,-0.49660259911555643,0
control_pseudo_0,iRSA,2,control,0.0002442,0.02094468955021711,-0.0068897907926656,-0.5255433236658724,0
control_pseudo_0,iRSC,0,control,0.000131058,0.001839626504896475,0.0,-0.6057945800174642,0
control_pseudo_0,iRSC,1,control,0.03532483,0.49584530169056557,0.49400567518566907,1.469287610730731,1
control_pseudo_0,iRSC,2,control,0.008560822,0.12016599562713338,-0.3756793060634322,-0.10876194740819839,1
control_pseudo_0,iRSC-b,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iRSC-b,1,control,0.016588799,0.9999999999397184,0.9999999999397184,3.587001006079182,1
control_pseudo_0,iRSC-b,2,control,0.001194674,0.07201690730763469,-0.9279830926320838,-0.31101329934864297,1
control_pseudo_0,iS1,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iS1,1,control,0.017626845,0.19229718997091244,0.19229718997091244,0.19422679199022497,1
control_pseudo_0,iS1,2,control,0.009525175,0.10391334277241254,-0.0883838471984999,-0.17703158920648032,1
control_pseudo_0,iS1-b,0,control,0.000475464,0.0007895307151588671,0.0,-0.610205531513204,0
control_pseudo_0,iS1-b,1,control,0.0638941,0.12056290822723553,0.11977337751207666,-0.10709470691051388,1
control_pseudo_0,iS1-b,2,control,0.008710052,0.016341495869067513,-0.10422141235816802,-0.5448791445038174,0
control_pseudo_0,iS2,0,control,0.00088358,0.001503088428454407,0.0,-0.6072082159411226,0
control_pseudo_0,iS2,1,control,0.14918245,0.3890799677489959,0.38757687932054147,1.0208173720676468,1
control_pseudo_0,iS2,2,control,0.02155814,0.05553574185410285,-0.333544225894893,-0.38024281356939466,1
control_pseudo_0,iSC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSC,2,control,0.001061108,0.03754287270909029,0.03754287270909029,-0.45582227388479585,1
control_pseudo_0,iSN,0,control,0.01351664,0.01918108207056876,0.0,-0.5329513974114081,0
control_pseudo_0,iSN,1,control,0.16271515,0.23090447376529277,0.211723391694724,0.35639757475455236,1
control_pseudo_0,iSN,2,control,0.0461365,0.06547100410670074,-0.16543346965859201,-0.3385095161674364,1
control_pseudo_0,iSuC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSuC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSuC,2,control,3.08033e-05,0.003359940923365564,0.003359940923365564,-0.5994084643662276,0
control_pseudo_0,iSuM,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSuM,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iSuM,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iTC,0,control,4.75162e-05,0.006558341401038578,0.0,-0.5859735096612936,0
control_pseudo_0,iTC,1,control,0.002238809,0.30900774375303114,0.3024494023519926,0.684472155132279,1
control_pseudo_0,iTC,2,control,0.0,0.0,-0.30900774375303114,-0.6135219734254534,0
control_pseudo_0,iTeA,0,control,0.001537562,0.023199324100452123,0.0,-0.5160726794266542,0
control_pseudo_0,iTeA,1,control,0.034537133,0.5211094849946996,0.49791016089424744,1.5754103932645602,1
control_pseudo_0,iTeA,2,control,0.003064988,0.04624571235241021,-0.47486377264228935,-0.4192657959738829,1
control_pseudo_0,iV,0,control,0.000146121,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iV,1,control,0.011313907,0.2345657139842141,0.2345657139842141,0.3717766984285451,1
control_pseudo_0,iV,2,control,0.00610441,0.12514658799956316,-0.10941912598465095,-0.08784085469500047,1
control_pseudo_0,iV-b,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iV-b,1,control,0.006864711,0.28168423487579486,0.28168423487579486,0.5696991282058304,1
control_pseudo_0,iV-b,2,control,0.0012335,0.0506150227910968,-0.23106921208469805,-0.40091240707048403,1
control_pseudo_0,iVLThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_0,iVLThal,1,control,0.00143999,0.08673583093582976,0.08673583093582976,-0.24918612241110874,1
control_pseudo_0,iVLThal,2,control,0.000479998,0.028912023956788876,-0.05782380697904088,-0.4920763524036523,0
control_pseudo_0,iVMThal,0,control,0.013552108,0.5999879578081494,0.0,1.906741230925661,1
control_pseudo_0,iVMThal,1,control,0.001441885,0.06383609373126331,-0.5361518640768861,-0.3453769947693059,1
control_pseudo_0,iVMThal,2,control,0.002206479,0.09768670889846565,0.033850615167202336,-0.2031867078805329,1
control_pseudo_0,iVO,0,control,0.011567358,0.16218976751001907,0.0,0.06775987208196471,1
control_pseudo_0,iVO,1,control,0.04097408,0.5745111813031915,0.4123214137931724,1.7997254457664305,1
control_pseudo_0,iVO,2,control,0.040783011,0.571832139408891,-0.00267904189430046,1.7884720687256874,1
control_pseudo_0,iVTA,0,control,0.00447681,0.042266294621489446,0.0,-0.4359814315986714,1
control_pseudo_0,iVTA,1,control,0.01424005,0.1344426385584246,0.09217634393693513,-0.048792580701512225,1
control_pseudo_0,iVTA,2,control,0.01069984,0.10101893755660785,-0.03342370100181674,-0.1891896048281989,1
control_pseudo_0,iot,0,control,0.00060254,0.026710695381674462,0.0,-0.501323083669418,0
control_pseudo_0,iot,1,control,0.0,0.0,-0.026710695381674462,-0.6135219734254534,0
control_pseudo_0,iot,2,control,0.00731285,0.3241798199652771,0.3241798199652771,0.7482028099124556,1
control_pseudo_1,cAI,0,control,0.0983346,0.9999999999896504,0.0,3.587001006288922,1
control_pseudo_1,cAI,1,control,0.04993365,0.49907100193335063,-0.5009289980562998,1.48283723872636,1
control_pseudo_1,cAI,2,control,0.01839521,0.17266172382086045,-0.3264092781124902,0.11174756520867418,1
control_pseudo_1,cAI-b,0,control,0.009099966,0.11702074361023174,0.0,-0.12197365078232349,1
control_pseudo_1,cAI-b,1,control,0.034296985,0.44104106414122474,0.324020320530993,1.239081151516617,1
control_pseudo_1,cAI-b,2,control,0.05879405,0.7560603469130704,0.3150192827718457,2.5623268878665906,1
control_pseudo_1,cAIP,0,control,0.004505765,0.075608805544673,0.0,-0.2959254482630118,1
control_pseudo_1,cAIP,1,control,0.018361103,0.30810773893283655,0.23249893338816355,0.6806916642031587,1
control_pseudo_1,cAIP,2,control,0.009380745,0.15741320831627117,-0.15069453061656538,0.04769582542445307,1
control_pseudo_1,cAcb,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cAcb,1,control,0.00074162,0.13938155797552965,0.13938155797552965,-0.028046536194790184,1
control_pseudo_1,cAcb,2,control,0.001653685,0.31079689288417756,0.1714153349086479,0.6919875171718732,1
control_pseudo_1,cAu,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cAu,1,control,0.002678227,0.17352430186046444,0.17352430186046444,0.11537084408586522,1
control_pseudo_1,cAu,2,control,0.007808923,0.5059458783206664,0.332421576460202,1.5117153149742746,1
control_pseudo_1,cBLA,0,control,0.022762875,0.11530249786246086,0.0,-0.12919118153070627,1
control_pseudo_1,cBLA,1,control,0.15791715,0.7999095830522688,0.684607085189808,2.7465166119141218,1
control_pseudo_1,cBLA,2,control,0.05095045,0.25808313546581524,-0.5418264475864536,0.47056216778666154,1
control_pseudo_1,cBLP,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cBLP,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cBLP,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cBMA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cBMA,1,control,0.000165627,0.002927559745528929,0.002927559745528929,-0.6012246914397451,0
control_pseudo_1,cBMA,2,control,0.028774993,0.5086158125467267,0.5056882528011978,1.5229304350452828,1
control_pseudo_1,cCA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cCA,1,control,0.0064875,0.5271945003941509,0.5271945003941509,1.6009706402821362,1
control_pseudo_1,cCA,2,control,0.005938555,0.4825855161908573,-0.04460898420329362,1.4135895770325464,1
control_pseudo_1,cCPu,0,control,0.000136691,0.0014781491934126585,0.0,-0.607312973771013,0
control_pseudo_1,cCPu,1,control,0.002268817,0.09812632384317672,0.09664817464976407,-0.20134009520302903,1
control_pseudo_1,cCPu,2,control,0.003987769,0.1760455336415476,0.07791920979837087,0.12596133611960084,1
control_pseudo_1,cCauThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cCauThal,1,control,0.000255494,0.009996067990117312,0.009996067990117312,-0.5715332601257438,0
control_pseudo_1,cCauThal,2,control,0.000313076,0.012248933368587787,0.002252865378470475,-0.5620700473331777,0
control_pseudo_1,cCg,0,control,0.000105818,0.0037728664377979456,0.0,-0.597673961253926,0
control_pseudo_1,cCg,1,control,0.00192955,0.06879674946656547,0.06502388302876752,-0.32453964635850163,1
control_pseudo_1,cCg,2,control,0.009641616,0.34376504387283524,0.2749682944062698,0.8304709929998564,1
control_pseudo_1,cCl,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cCl,1,control,0.016584875,0.8019255545016395,0.8019255545016395,2.754984746313739,1
control_pseudo_1,cCl,2,control,0.0,0.0,-0.8019255545016395,-0.6135219734254534,0
control_pseudo_1,cDEn,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cDEn,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cDEn,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cDP,0,control,0.0564514,0.7057357453265295,0.0,2.350937242455167,1
control_pseudo_1,cDP,1,control,0.07998943,0.9999999999874982,0.2942642546609687,3.5870010062798823,1
control_pseudo_1,cDP,2,control,0.010617958,0.13274201353687928,-0.8672579864506189,-0.05593609518446447,1
control_pseudo_1,cDpMe,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cDpMe,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cDpMe,2,control,0.001001772,0.022306240238858764,0.022306240238858764,-0.5198240987101279,0
control_pseudo_1,cEct,0,control,0.000602678,0.017624418327852633,0.0,-0.5394901992344431,0
control_pseudo_1,cEct,1,control,0.00445926,0.13040440114399415,0.11277998281614152,-0.0657552897585452,1
control_pseudo_1,cEct,2,control,0.010904723,0.3188923436749908,0.18848794253099665,0.7259926442501832,1
control_pseudo_1,cEn,0,control,0.013021825,0.3567655054365069,0.0,0.8850797305455179,1
control_pseudo_1,cEn,1,control,0.00492308,0.1348801050931308,-0.22188540034337612,-0.04695499246960371,1
control_pseudo_1,cEn,2,control,0.0,0.0,-0.1348801050931308,-0.6135219734254534,0
control_pseudo_1,cEnt,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cEnt,1,control,0.000732593,0.08387370142968203,0.08387370142968203,-0.2612085631727253,1
control_pseudo_1,cEnt,2,control,0.000706528,0.08088955057407099,-0.002984150855611045,-0.2737435574167835,1
control_pseudo_1,cHipp,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cHipp,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cHipp,2,control,0.001579348,0.6731196330439061,0.6731196330439061,2.2139325133016454,1
control_pseudo_1,cIC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cIC,1,control,0.000251321,0.05777168870769998,0.05777168870769998,-0.37085066742934264,1
control_pseudo_1,cIC,2,control,0.000288202,0.0662496020186795,0.008477913310979517,-0.3352389977461782,1
control_pseudo_1,cIns,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cIns,1,control,0.011447845,0.12081393262568264,0.12081393262568264,-0.1060402731563569,1
control_pseudo_1,cIns,2,control,0.02180021,0.23006680315515568,0.10925287052947304,0.35287892010720373,1
control_pseudo_1,cLDThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cLDThal,1,control,0.00101786,0.004272123873358712,0.004272123873358712,-0.595576818923038,0
control_pseudo_1,cLDThal,2,control,0.00223558,0.009383092654002778,0.005110968780644066,-0.5741080771111177,0
control_pseudo_1,cLEnt,0,control,0.004776475,0.19050653105232798,0.0,0.1867050880538026,1
control_pseudo_1,cLEnt,1,control,0.02434108,0.9708277993430721,0.7803212682907441,3.4644625071028634,1
control_pseudo_1,cLEnt,2,control,0.006296215,0.251120350972136,-0.719707448370936,0.44131483151786016,1
control_pseudo_1,cLS,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cLS,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cLS,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cM,0,control,0.00043654,0.014062498760676122,0.0,-0.5544521242284172,0
control_pseudo_1,cM,1,control,0.01691178,0.6420418026090092,0.6279793038483331,2.083389372398843,1
control_pseudo_1,cM,2,control,0.015706255,0.5960913490634607,-0.0459504535455485,1.890373436350471,1
control_pseudo_1,cM1,0,control,0.04312215,0.9999999999767271,0.0,3.5870010062346376,1
control_pseudo_1,cM1,1,control,0.040443425,0.9376580613949453,-0.06234193858178172,3.325132260619211,1
control_pseudo_1,cM1,2,control,0.004353158,0.09772965937006327,-0.8399284020248821,-0.20300629343759563,1
control_pseudo_1,cM2,0,control,0.026858965,0.17076053871960187,0.0,0.10376159350206425,1
control_pseudo_1,cM2,1,control,0.1245451,0.8191969942741029,0.648436455554501,2.827533825971475,1
control_pseudo_1,cM2,2,control,0.0548538,0.3565890760164566,-0.46260791825764624,0.8843386347122912,1
control_pseudo_1,cMDThal,0,control,0.001632692,0.3092559409349406,0.0,0.6855147130984007,1
control_pseudo_1,cMDThal,1,control,0.000275018,0.052092464692694934,-0.25716347624224567,-0.394706378411564,1
control_pseudo_1,cMDThal,2,control,0.00060656,0.11489140850417442,0.06279894381147949,-0.13091797182692236,1
control_pseudo_1,cMO,0,control,0.004314864,0.18635219731124594,0.0,0.1692547137088041,1
control_pseudo_1,cMO,1,control,0.005087219,0.2197089963562048,0.03335679904495886,0.3093707146283185,1
control_pseudo_1,cMO,2,control,0.02315435,0.9999999999568117,0.7802910036006069,3.5870010061509827,1
control_pseudo_1,cMS,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cMS,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cMS,2,control,0.002167187,0.9999999995385723,0.9999999995385723,3.5870010043941587,1
control_pseudo_1,cMamm,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cMamm,1,control,0.066521545,0.9999999999849672,0.9999999999849672,3.587001006269251,1
control_pseudo_1,cMamm,2,control,0.0,0.0,-0.9999999999849672,-0.6135219734254534,0
control_pseudo_1,cPAG,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cPAG,1,control,0.001713423,0.49417447796587244,0.49417447796587244,1.4622692772800328,1
control_pseudo_1,cPAG,2,control,0.000217505,0.0627313978100954,-0.43144308015577704,-0.3500172953718165,1
control_pseudo_1,cPMCo,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cPMCo,1,control,0.000106895,0.030617394692827177,0.030617394692827177,-0.4849129034379169,0
control_pseudo_1,cPMCo,2,control,0.0,0.0,-0.030617394692827177,-0.6135219734254534,0
control_pseudo_1,cPRh,0,control,0.00294742,0.11445480077181114,0.0,-0.1327519526398543,1
control_pseudo_1,cPRh,1,control,0.004223213,0.16399664877483455,0.049541848003023414,0.07534971835651609,1
control_pseudo_1,cPRh,2,control,0.00077189,0.029974186294370434,-0.13402246248046412,-0.4876147150964077,0
control_pseudo_1,cPS,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cPS,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cPS,2,control,5.4111e-05,0.017085993591028047,0.017085993591028047,-0.5417518647143448,0
control_pseudo_1,cPir,0,control,0.000546771,0.020894366838220213,0.0,-0.5257547053740191,0
control_pseudo_1,cPir,1,control,0.008490622,0.3244615584086628,0.3035671915704426,0.7493862587181784,1
control_pseudo_1,cPir,2,control,0.009094942,0.34755510903163517,0.02309355062297236,0.846391248794175,1
control_pseudo_1,cPnO,0,control,7.0822e-05,0.0034746611771902707,0.0,-0.5989265793037932,0
control_pseudo_1,cPnO,1,control,0.0,0.0,-0.0034746611771902707,-0.6135219734254534,0
control_pseudo_1,cPnO,2,control,0.000903093,0.04430744947180669,0.04430744947180669,-0.4274075137446697,1
control_pseudo_1,cPrL,0,control,0.009910347,0.24866318733772438,0.0,0.43099345920648896,1
control_pseudo_1,cPrL,1,control,0.01372536,0.34438670663678167,0.09572351929905729,0.8330823017254732,1
control_pseudo_1,cPrL,2,control,0.005723729,0.14361562683903661,-0.20077107979774506,-0.010261232635751964,1
control_pseudo_1,cRSA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cRSA,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cRSA,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cRSC,0,control,0.00080266,0.04492805946422127,0.0,-0.4248006272100649,1
control_pseudo_1,cRSC,1,control,0.004672768,0.26155333337466713,0.21662527391044586,0.48513881384710156,1
control_pseudo_1,cRSC,2,control,0.0,0.0,-0.26155333337466713,-0.6135219734254534,0
control_pseudo_1,cRSC-b,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cRSC-b,1,control,7.26775e-05,0.016574645480910533,0.016574645480910533,-0.5438997942015492,0
control_pseudo_1,cRSC-b,2,control,0.000212591,0.048482961816686744,0.03190831633577621,-0.4098681781877384,1
control_pseudo_1,cS1,0,control,0.000103101,0.0025916071452607705,0.0,-0.602635868057281,0
control_pseudo_1,cS1,1,control,0.004624543,0.11624522247471586,0.11365361532945509,-0.12523124513334583,1
control_pseudo_1,cS1,2,control,0.011703265,0.2941801262536764,0.17793490377896054,0.6221884070911797,1
control_pseudo_1,cS1-b,0,control,0.000150745,0.004764516057512239,0.0,-0.593508514238448,0
control_pseudo_1,cS1-b,1,control,0.006000979,0.1896697124700238,0.18490519641251155,0.18319001236894544,1
control_pseudo_1,cS1-b,2,control,0.002366632,0.07480086348616741,-0.11486884898385638,-0.2993192274460774,1
control_pseudo_1,cS2,0,control,0.00013446,0.0032523869704034146,0.0,-0.5998602472172089,0
control_pseudo_1,cS2,1,control,0.012185816,0.29475672454360746,0.29150433757320404,0.6246104214581243,1
control_pseudo_1,cS2,2,control,0.007085645,0.17139119050203855,-0.12336553404156891,0.10641066080641477,1
control_pseudo_1,cSC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cSC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cSC,2,control,0.00128646,0.7669895093755745,0.7669895093755745,2.608235085939846,1
control_pseudo_1,cSN,0,control,0.000471026,0.0521115634761128,0.0,-0.3946261535329318,1
control_pseudo_1,cSN,1,control,0.0,0.0,-0.0521115634761128,-0.6135219734254534,0
control_pseudo_1,cSN,2,control,0.00105702,0.11694251448013647,0.11694251448013647,-0.12230225404097513,1
control_pseudo_1,cSuC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_1,cSuC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
